date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2008257,2008-09-13,MOD21A2,LST_Day_1KM,257.8600,288.6400,9354.2803,30.7800,283.4630,59.3257,7.7023,961,33,3.43
A2008265,2008-09-21,MOD21A2,LST_Day_1KM,283.1000,296.6200,202410.0469,13.5200,289.9857,3.2211,1.7947,961,698,72.63
A2008273,2008-09-29,MOD21A2,LST_Day_1KM,272.3000,292.9400,202555.0000,20.6400,287.3120,3.7109,1.9264,961,705,73.36
A2008281,2008-10-07,MOD21A2,LST_Day_1KM,287.3400,294.2400,279506.3438,6.9000,290.8495,1.6220,1.2736,961,961,100.00
A2008289,2008-10-15,MOD21A2,LST_Day_1KM,285.0000,291.0800,277175.7812,6.0800,288.4243,1.1111,1.0541,961,961,100.00
A2008297,2008-10-23,MOD21A2,LST_Day_1KM,281.0200,294.0000,189812.7500,12.9800,288.0315,15.3540,3.9184,961,659,68.57
A2008305,2008-10-31,MOD21A2,LST_Day_1KM,285.0800,289.5800,276142.0625,4.5000,287.3487,0.4571,0.6761,961,961,100.00
A2008313,2008-11-08,MOD21A2,LST_Day_1KM,282.4000,289.5400,266169.0938,7.1400,285.5891,1.9843,1.4087,961,932,96.98
A2008321,2008-11-16,MOD21A2,LST_Day_1KM,262.7200,277.9800,227157.3438,15.2600,274.6764,3.9873,1.9968,961,827,86.06
A2008329,2008-11-24,MOD21A2,LST_Day_1KM,272.9200,278.2600,222172.0469,5.3400,275.6477,0.4693,0.6850,961,806,83.87
A2008337,2008-12-02,MOD21A2,LST_Day_1KM,276.1600,280.9200,267165.9375,4.7600,278.0083,0.2907,0.5392,961,961,100.00
A2008345,2008-12-10,MOD21A2,LST_Day_1KM,272.1800,277.1200,263421.7500,4.9400,275.2578,0.3579,0.5983,961,957,99.58
A2008353,2008-12-18,MOD21A2,LST_Day_1KM,,,,,,,,961,0,0.00
A2008361,2008-12-26,MOD21A2,LST_Day_1KM,267.3000,274.0400,132982.5781,6.7400,270.8403,1.0770,1.0378,961,491,51.09
A2009001,2009-01-01,MOD21A2,LST_Day_1KM,254.9200,268.7800,249413.8281,13.8600,262.8175,2.6095,1.6154,961,949,98.75
A2009009,2009-01-09,MOD21A2,LST_Day_1KM,263.6800,269.8200,254081.5938,6.1400,266.8924,1.2435,1.1151,961,952,99.06
A2009017,2009-01-17,MOD21A2,LST_Day_1KM,257.5200,277.7000,37813.1328,20.1800,270.0938,42.1557,6.4927,961,140,14.57
A2009025,2009-01-25,MOD21A2,LST_Day_1KM,266.0000,276.6200,165840.9375,10.6200,274.1172,2.0964,1.4479,961,605,62.96
A2009033,2009-02-02,MOD21A2,LST_Day_1KM,275.4600,286.6200,248277.9219,11.1600,283.0991,3.0632,1.7502,961,877,91.26
A2009041,2009-02-10,MOD21A2,LST_Day_1KM,259.6400,268.4000,20782.8066,8.7600,266.4462,3.1214,1.7667,961,78,8.12
A2009049,2009-02-18,MOD21A2,LST_Day_1KM,255.7600,270.2000,120214.9688,14.4400,266.5520,15.9601,3.9950,961,451,46.93
A2009057,2009-02-26,MOD21A2,LST_Day_1KM,271.2400,284.4000,231754.0781,13.1600,276.2266,3.6961,1.9225,961,839,87.30
A2009065,2009-03-06,MOD21A2,LST_Day_1KM,274.5800,285.1400,36836.8711,10.5600,279.0672,5.7134,2.3903,961,132,13.74
A2009073,2009-03-14,MOD21A2,LST_Day_1KM,274.1600,282.9600,130457.0312,8.8000,279.3513,3.0377,1.7429,961,467,48.60
A2009081,2009-03-22,MOD21A2,LST_Day_1KM,273.2400,282.1600,8636.5811,8.9200,278.5994,7.6941,2.7738,961,31,3.23
A2009089,2009-03-30,MOD21A2,LST_Day_1KM,287.3400,298.9800,283025.5938,11.6400,294.8183,2.9042,1.7042,961,960,99.90
A2009097,2009-04-07,MOD21A2,LST_Day_1KM,289.0200,301.7000,285178.2188,12.6800,296.7515,3.2912,1.8142,961,961,100.00
A2009105,2009-04-15,MOD21A2,LST_Day_1KM,289.4400,317.3200,285452.7500,27.8800,297.0372,5.1653,2.2727,961,961,100.00
A2009113,2009-04-23,MOD21A2,LST_Day_1KM,292.2000,305.4200,288505.9688,13.2200,300.2143,5.4050,2.3249,961,961,100.00
A2009121,2009-05-01,MOD21A2,LST_Day_1KM,292.5800,353.0400,288502.8438,60.4600,300.2111,30.2414,5.4992,961,961,100.00
A2009129,2009-05-09,MOD21A2,LST_Day_1KM,286.7800,308.6400,266455.2188,21.8600,296.0613,15.1249,3.8891,961,900,93.65
A2009137,2009-05-17,MOD21A2,LST_Day_1KM,288.4200,304.1400,281607.2500,15.7200,297.0540,7.6753,2.7704,961,948,98.65
A2009145,2009-05-25,MOD21A2,LST_Day_1KM,292.9800,310.6800,289927.4062,17.7000,302.0077,8.7912,2.9650,961,960,99.90
A2009153,2009-06-02,MOD21A2,LST_Day_1KM,281.9600,305.2400,151466.0156,23.2800,295.2554,14.9988,3.8728,961,513,53.38
A2009161,2009-06-10,MOD21A2,LST_Day_1KM,290.7200,304.6400,286319.2188,13.9200,297.9388,4.7787,2.1860,961,961,100.00
A2009169,2009-06-18,MOD21A2,LST_Day_1KM,291.4600,302.4600,49555.3711,11.0000,298.5263,3.9088,1.9771,961,166,17.27
A2009177,2009-06-26,MOD21A2,LST_Day_1KM,286.8800,345.8600,285702.5312,58.9800,302.3307,10.3197,3.2124,961,945,98.34
A2009185,2009-07-04,MOD21A2,LST_Day_1KM,289.3400,307.5000,213063.4844,18.1600,299.2465,7.2348,2.6898,961,712,74.09
A2009193,2009-07-12,MOD21A2,LST_Day_1KM,292.9000,323.4200,291277.8125,30.5200,303.0987,10.3714,3.2205,961,961,100.00
A2009201,2009-07-20,MOD21A2,LST_Day_1KM,289.4200,313.3800,276281.1875,23.9600,302.2770,13.9501,3.7350,961,914,95.11
A2009209,2009-07-28,MOD21A2,LST_Day_1KM,298.3200,310.3200,291275.7188,12.0000,303.0965,5.4272,2.3296,961,961,100.00
A2009217,2009-08-05,MOD21A2,LST_Day_1KM,293.6800,306.3000,284470.0312,12.6200,300.0739,4.9561,2.2262,961,948,98.65
A2009225,2009-08-13,MOD21A2,LST_Day_1KM,296.5200,308.5800,289232.0312,12.0600,300.9698,4.1911,2.0472,961,961,100.00
A2009233,2009-08-21,MOD21A2,LST_Day_1KM,293.7000,304.6200,287176.0625,10.9200,298.8304,4.3941,2.0962,961,961,100.00
A2009241,2009-08-29,MOD21A2,LST_Day_1KM,289.8000,304.9200,286122.5312,15.1200,297.7342,6.5485,2.5590,961,961,100.00
A2009249,2009-09-06,MOD21A2,LST_Day_1KM,288.9600,301.1800,282901.5000,12.2200,294.3824,3.8115,1.9523,961,961,100.00
A2009257,2009-09-14,MOD21A2,LST_Day_1KM,292.0600,299.5600,283821.2188,7.5000,295.3394,2.1784,1.4760,961,961,100.00
A2009265,2009-09-22,MOD21A2,LST_Day_1KM,291.0600,298.8600,283454.7812,7.8000,294.9582,1.9203,1.3858,961,961,100.00
A2009273,2009-09-30,MOD21A2,LST_Day_1KM,280.4000,295.7200,153735.0625,15.3200,287.8934,8.9208,2.9868,961,534,55.57
A2009281,2009-10-08,MOD21A2,LST_Day_1KM,278.9800,294.1600,74106.0703,15.1800,283.9313,8.0475,2.8368,961,261,27.16
A2009289,2009-10-16,MOD21A2,LST_Day_1KM,277.1200,285.6800,178662.2969,8.5600,281.8017,3.1773,1.7825,961,634,65.97
A2009297,2009-10-24,MOD21A2,LST_Day_1KM,279.1200,279.4600,1117.1799,0.3400,279.2950,0.0273,0.1651,961,4,0.42
A2009305,2009-11-01,MOD21A2,LST_Day_1KM,276.0200,281.4600,267983.9062,5.4400,278.8594,0.7456,0.8635,961,961,100.00
A2009313,2009-11-09,MOD21A2,LST_Day_1KM,253.7400,281.5400,14206.4814,27.8000,273.2016,105.3690,10.2649,961,52,5.41
A2009321,2009-11-17,MOD21A2,LST_Day_1KM,280.7800,286.1200,272905.4062,5.3400,283.9807,0.8744,0.9351,961,961,100.00
A2009329,2009-11-25,MOD21A2,LST_Day_1KM,271.1600,282.9200,269905.3750,11.7600,281.1514,1.0652,1.0321,961,960,99.90
A2009337,2009-12-03,MOD21A2,LST_Day_1KM,267.5600,279.1600,92239.4609,11.6000,276.9954,4.4418,2.1076,961,333,34.65
A2009345,2009-12-11,MOD21A2,LST_Day_1KM,258.7600,267.7200,126591.6250,8.9600,261.5529,1.1842,1.0882,961,484,50.36
A2009353,2009-12-19,MOD21A2,LST_Day_1KM,257.6600,275.1400,251589.5000,17.4800,264.5526,10.6430,3.2624,961,951,98.96
A2009361,2009-12-27,MOD21A2,LST_Day_1KM,,,,,,,,961,0,0.00
A2010001,2010-01-01,MOD21A2,LST_Day_1KM,262.0400,269.8800,249601.4688,7.8400,265.2513,0.8708,0.9332,961,941,97.92
A2010009,2010-01-09,MOD21A2,LST_Day_1KM,266.6200,266.6200,533.2400,0.0000,266.6200,0.0000,0.0000,961,2,0.21
A2010017,2010-01-17,MOD21A2,LST_Day_1KM,255.8600,261.3400,247485.1406,5.4800,259.1468,0.8311,0.9116,961,955,99.38
A2010025,2010-01-25,MOD21A2,LST_Day_1KM,254.8200,265.1600,241939.6094,10.3400,258.4825,3.3339,1.8259,961,936,97.40
A2010033,2010-02-02,MOD21A2,LST_Day_1KM,266.6200,273.7600,258562.3594,7.1400,270.1801,1.4994,1.2245,961,957,99.58
A2010041,2010-02-10,MOD21A2,LST_Day_1KM,265.8600,267.0000,2399.0000,1.1400,266.5555,0.1561,0.3951,961,9,0.94
A2010049,2010-02-18,MOD21A2,LST_Day_1KM,267.4200,277.0000,238216.3594,9.5800,273.4975,1.4596,1.2081,961,871,90.63
A2010057,2010-02-26,MOD21A2,LST_Day_1KM,268.5800,279.6800,114064.6562,11.1000,275.5185,6.1376,2.4774,961,414,43.08
A2010065,2010-03-06,MOD21A2,LST_Day_1KM,267.8200,279.4800,224803.9219,11.6600,275.4950,4.1098,2.0273,961,816,84.91
A2010073,2010-03-14,MOD21A2,LST_Day_1KM,267.3200,287.3800,14862.0977,20.0600,280.4169,57.5702,7.5875,961,53,5.52
A2010081,2010-03-22,MOD21A2,LST_Day_1KM,285.2800,298.2800,278916.3750,13.0000,290.8409,2.6157,1.6173,961,959,99.79
A2010089,2010-03-30,MOD21A2,LST_Day_1KM,283.6600,361.0600,278137.4062,77.4000,290.3313,21.2804,4.6131,961,958,99.69
A2010097,2010-04-07,MOD21A2,LST_Day_1KM,279.1200,298.2400,265084.0312,19.1200,291.3011,6.8897,2.6248,961,910,94.69
A2010105,2010-04-15,MOD21A2,LST_Day_1KM,286.6800,300.9400,280895.8125,14.2600,293.2107,7.8931,2.8095,961,958,99.69
A2010113,2010-04-23,MOD21A2,LST_Day_1KM,291.1600,301.9000,285905.2188,10.7400,297.5080,3.0516,1.7469,961,961,100.00
A2010121,2010-05-01,MOD21A2,LST_Day_1KM,286.1200,297.2400,30919.1055,11.1200,291.6897,8.1552,2.8557,961,106,11.03
A2010129,2010-05-09,MOD21A2,LST_Day_1KM,285.5200,298.7000,65510.1094,13.1800,292.4558,7.1909,2.6816,961,224,23.31
A2010137,2010-05-17,MOD21A2,LST_Day_1KM,288.9400,303.1000,215385.7812,14.1600,296.2665,4.4895,2.1188,961,727,75.65
A2010145,2010-05-25,MOD21A2,LST_Day_1KM,288.7200,308.4400,285123.0000,19.7200,297.0031,10.7381,3.2769,961,960,99.90
A2010153,2010-06-02,MOD21A2,LST_Day_1KM,295.2600,309.7600,290436.4688,14.5000,302.2232,6.7528,2.5986,961,961,100.00
A2010161,2010-06-10,MOD21A2,LST_Day_1KM,293.6600,311.9200,291007.3125,18.2600,302.8172,10.0435,3.1692,961,961,100.00
A2010169,2010-06-18,MOD21A2,LST_Day_1KM,288.0000,294.9200,45943.6289,6.9200,290.7825,1.7404,1.3192,961,158,16.44
A2010177,2010-06-26,MOD21A2,LST_Day_1KM,296.7000,330.4000,291025.3438,33.7000,302.8359,12.9102,3.5931,961,961,100.00
A2010185,2010-07-04,MOD21A2,LST_Day_1KM,299.2000,313.4200,293287.5625,14.2200,305.1900,8.5033,2.9160,961,961,100.00
A2010193,2010-07-12,MOD21A2,LST_Day_1KM,298.6400,316.9200,296036.0938,18.2800,308.0500,7.6292,2.7621,961,961,100.00
A2010201,2010-07-20,MOD21A2,LST_Day_1KM,289.8200,315.7000,275639.6875,25.8800,305.2488,11.1219,3.3350,961,903,93.96
A2010209,2010-07-28,MOD21A2,LST_Day_1KM,277.3400,311.4600,249050.2500,34.1200,299.6995,33.5446,5.7918,961,831,86.47
A2010217,2010-08-05,MOD21A2,LST_Day_1KM,292.3000,309.4000,282285.1562,17.1000,300.6232,6.8369,2.6147,961,939,97.71
A2010225,2010-08-13,MOD21A2,LST_Day_1KM,295.0200,310.6800,289102.0625,15.6600,300.8346,7.6696,2.7694,961,961,100.00
A2010233,2010-08-21,MOD21A2,LST_Day_1KM,288.2400,307.7800,287904.1562,19.5400,299.5881,4.7072,2.1696,961,961,100.00
A2010241,2010-08-29,MOD21A2,LST_Day_1KM,283.5000,296.6000,113608.3203,13.1000,289.8171,6.2327,2.4965,961,392,40.79
A2010249,2010-09-06,MOD21A2,LST_Day_1KM,258.0400,295.9000,102268.7422,37.8600,290.5362,8.9608,2.9935,961,352,36.63
A2010257,2010-09-14,MOD21A2,LST_Day_1KM,286.7600,298.0000,281012.5625,11.2400,292.4168,3.5362,1.8805,961,961,100.00
A2010265,2010-09-22,MOD21A2,LST_Day_1KM,284.2000,312.2800,283055.3438,28.0800,294.5425,5.8088,2.4101,961,961,100.00
A2010273,2010-09-30,MOD21A2,LST_Day_1KM,284.2200,291.6200,276144.8125,7.4000,287.3515,1.5550,1.2470,961,961,100.00
A2010281,2010-10-08,MOD21A2,LST_Day_1KM,284.1800,289.6800,275717.0938,5.5000,286.9064,1.2338,1.1108,961,961,100.00
A2010289,2010-10-16,MOD21A2,LST_Day_1KM,272.9400,284.1200,119559.6406,11.1800,279.9991,4.5047,2.1224,961,427,44.43
A2010297,2010-10-24,MOD21A2,LST_Day_1KM,278.3000,289.1400,274163.7812,10.8400,285.2901,1.4664,1.2109,961,961,100.00
A2010305,2010-11-01,MOD21A2,LST_Day_1KM,280.6200,292.6200,166874.5781,12.0000,290.2166,1.5340,1.2385,961,575,59.83
A2010313,2010-11-09,MOD21A2,LST_Day_1KM,283.5800,289.0000,274526.6250,5.4200,285.6677,0.7004,0.8369,961,961,100.00
A2010321,2010-11-17,MOD21A2,LST_Day_1KM,252.9000,256.6000,6360.6602,3.7000,254.4264,1.4219,1.1925,961,25,2.60
A2010329,2010-11-25,MOD21A2,LST_Day_1KM,260.6600,275.1400,252173.3125,14.4800,268.2695,3.2320,1.7978,961,940,97.81
A2010337,2010-12-03,MOD21A2,LST_Day_1KM,253.1400,266.1400,248032.6406,13.0000,261.3621,2.6613,1.6314,961,949,98.75
A2010345,2010-12-11,MOD21A2,LST_Day_1KM,253.7600,263.6200,248700.9219,9.8600,259.8756,2.8682,1.6936,961,957,99.58
A2010353,2010-12-19,MOD21A2,LST_Day_1KM,265.2400,277.6600,165198.2656,12.4200,272.6044,11.6183,3.4086,961,606,63.06
A2010361,2010-12-27,MOD21A2,LST_Day_1KM,258.7200,265.6200,231734.7812,6.9000,262.4403,2.0578,1.4345,961,883,91.88
A2011001,2011-01-01,MOD21A2,LST_Day_1KM,258.5000,270.5000,187413.0000,12.0000,263.5907,4.8272,2.1971,961,711,73.99
A2011009,2011-01-09,MOD21A2,LST_Day_1KM,269.2200,271.8800,10010.2197,2.6600,270.5465,0.3384,0.5817,961,37,3.85
A2011017,2011-01-17,MOD21A2,LST_Day_1KM,249.3400,279.5600,225537.1719,30.2200,274.7103,25.8343,5.0827,961,821,85.43
A2011025,2011-01-25,MOD21A2,LST_Day_1KM,266.0000,272.4000,221525.4531,6.4000,268.8416,1.3062,1.1429,961,824,85.74
A2011033,2011-02-02,MOD21A2,LST_Day_1KM,268.0200,277.2400,3526.1799,9.2200,271.2446,16.1110,4.0138,961,13,1.35
A2011041,2011-02-10,MOD21A2,LST_Day_1KM,269.1400,275.8400,211153.1094,6.7000,272.8076,1.2325,1.1102,961,774,80.54
A2011049,2011-02-18,MOD21A2,LST_Day_1KM,260.7600,268.2800,85763.9375,7.5200,266.3476,2.1696,1.4730,961,322,33.51
A2011057,2011-02-26,MOD21A2,LST_Day_1KM,271.3200,280.6400,260470.9688,9.3200,277.3919,1.7276,1.3144,961,939,97.71
A2011065,2011-03-06,MOD21A2,LST_Day_1KM,276.8800,288.9000,269465.7188,12.0200,281.8679,2.4980,1.5805,961,956,99.48
A2011073,2011-03-14,MOD21A2,LST_Day_1KM,270.9800,295.8200,257030.8281,24.8400,287.5065,23.4786,4.8455,961,894,93.03
A2011081,2011-03-22,MOD21A2,LST_Day_1KM,275.7200,289.5400,272225.0625,13.8200,284.4567,2.9263,1.7106,961,957,99.58
A2011089,2011-03-30,MOD21A2,LST_Day_1KM,286.0000,297.9600,282236.5625,11.9600,293.9964,2.2747,1.5082,961,960,99.90
A2011097,2011-04-07,MOD21A2,LST_Day_1KM,277.1200,296.9200,159071.7188,19.8000,288.6964,7.7812,2.7895,961,551,57.34
A2011105,2011-04-15,MOD21A2,LST_Day_1KM,289.4600,302.1200,284989.0000,12.6600,296.5546,3.5858,1.8936,961,961,100.00
A2011113,2011-04-23,MOD21A2,LST_Day_1KM,290.5400,307.5400,287574.0312,17.0000,300.1817,7.6645,2.7685,961,958,99.69
A2011121,2011-05-01,MOD21A2,LST_Day_1KM,286.3400,299.9000,281200.0000,13.5600,292.6119,6.5010,2.5497,961,961,100.00
A2011129,2011-05-09,MOD21A2,LST_Day_1KM,293.3200,308.5800,288317.9688,15.2600,300.0187,7.7512,2.7841,961,961,100.00
A2011137,2011-05-17,MOD21A2,LST_Day_1KM,296.2400,309.8800,290947.0000,13.6400,302.7544,6.3043,2.5108,961,961,100.00
A2011145,2011-05-25,MOD21A2,LST_Day_1KM,292.0600,308.4400,288543.1875,16.3800,300.2531,8.8987,2.9831,961,961,100.00
A2011153,2011-06-02,MOD21A2,LST_Day_1KM,297.4800,314.4000,291155.2812,16.9200,302.9712,8.7618,2.9600,961,961,100.00
A2011161,2011-06-10,MOD21A2,LST_Day_1KM,289.3400,312.6200,279789.0625,23.2800,301.8221,14.3951,3.7941,961,927,96.46
A2011169,2011-06-18,MOD21A2,LST_Day_1KM,287.8800,310.6400,282140.3438,22.7600,299.8303,11.0057,3.3175,961,941,97.92
A2011177,2011-06-26,MOD21A2,LST_Day_1KM,285.3200,309.2600,133722.5781,23.9400,298.4879,17.3494,4.1653,961,448,46.62
A2011185,2011-07-04,MOD21A2,LST_Day_1KM,298.6000,331.7400,291822.9062,33.1400,303.9822,6.4651,2.5427,961,960,99.90
A2011193,2011-07-12,MOD21A2,LST_Day_1KM,285.5200,310.2400,281913.0000,24.7200,301.1891,11.2615,3.3558,961,936,97.40
A2011201,2011-07-20,MOD21A2,LST_Day_1KM,257.4200,299.3800,56360.1562,41.9600,292.0215,24.7689,4.9768,961,193,20.08
A2011209,2011-07-28,MOD21A2,LST_Day_1KM,294.4200,306.5400,287832.5000,12.1200,299.5135,4.7030,2.1686,961,961,100.00
A2011217,2011-08-05,MOD21A2,LST_Day_1KM,295.4600,309.6800,286297.6875,14.2200,301.6836,7.0174,2.6490,961,949,98.75
A2011225,2011-08-13,MOD21A2,LST_Day_1KM,280.0200,308.7600,278374.7812,28.7400,299.0062,9.8710,3.1418,961,931,96.88
A2011233,2011-08-21,MOD21A2,LST_Day_1KM,299.2200,309.0600,291290.2188,9.8400,303.1116,2.7746,1.6657,961,961,100.00
A2011241,2011-08-29,MOD21A2,LST_Day_1KM,292.0600,304.7400,286083.7188,12.6800,297.6938,4.6754,2.1623,961,961,100.00
A2011249,2011-09-06,MOD21A2,LST_Day_1KM,291.6400,305.3600,286198.2500,13.7200,297.8130,5.6662,2.3804,961,961,100.00
A2011257,2011-09-14,MOD21A2,LST_Day_1KM,286.1000,299.6000,166766.5625,13.5000,293.6031,4.3312,2.0812,961,568,59.11
A2011265,2011-09-22,MOD21A2,LST_Day_1KM,291.1200,297.6800,282660.9688,6.5600,294.1321,1.8979,1.3776,961,961,100.00
A2011273,2011-09-30,MOD21A2,LST_Day_1KM,291.5800,299.2000,283710.7500,7.6200,295.2245,2.2400,1.4967,961,961,100.00
A2011281,2011-10-08,MOD21A2,LST_Day_1KM,277.6800,285.3000,48906.1016,7.6200,282.6942,1.9438,1.3942,961,173,18.00
A2011289,2011-10-16,MOD21A2,LST_Day_1KM,281.7000,287.6600,273271.6562,5.9600,284.3618,0.8837,0.9401,961,961,100.00
A2011297,2011-10-24,MOD21A2,LST_Day_1KM,251.3600,289.6800,150472.4062,38.3200,283.3755,28.4512,5.3340,961,531,55.25
A2011305,2011-11-01,MOD21A2,LST_Day_1KM,285.2400,289.8800,276265.7500,4.6400,287.4774,0.6398,0.7999,961,961,100.00
A2011313,2011-11-09,MOD21A2,LST_Day_1KM,276.3600,284.3200,269121.9375,7.9600,280.3354,1.6209,1.2732,961,960,99.90
A2011321,2011-11-17,MOD21A2,LST_Day_1KM,272.9600,278.2600,9893.8213,5.3000,274.8284,2.6244,1.6200,961,36,3.75
A2011329,2011-11-25,MOD21A2,LST_Day_1KM,275.2600,279.8200,233671.8125,4.5600,276.8623,0.5154,0.7179,961,844,87.83
A2011337,2011-12-03,MOD21A2,LST_Day_1KM,253.3000,277.6200,231362.3438,24.3200,275.1039,9.0541,3.0090,961,841,87.51
A2011345,2011-12-11,MOD21A2,LST_Day_1KM,266.8800,278.5000,261250.1406,11.6200,274.7110,3.4565,1.8592,961,951,98.96
A2011353,2011-12-19,MOD21A2,LST_Day_1KM,269.8200,275.4000,261604.9844,5.5800,272.5052,1.3224,1.1500,961,960,99.90
A2011361,2011-12-27,MOD21A2,LST_Day_1KM,267.3400,267.3400,1604.0399,0.0000,267.3400,0.0000,0.0000,961,6,0.62
A2012001,2012-01-01,MOD21A2,LST_Day_1KM,262.1000,279.7400,139798.8125,17.6400,274.6539,11.1253,3.3355,961,509,52.97
A2012009,2012-01-09,MOD21A2,LST_Day_1KM,256.9200,277.3000,20875.6035,20.3800,274.6790,13.6696,3.6972,961,76,7.91
A2012017,2012-01-17,MOD21A2,LST_Day_1KM,264.2800,274.1800,105534.7031,9.9000,271.2974,3.2205,1.7946,961,389,40.48
A2012025,2012-01-25,MOD21A2,LST_Day_1KM,260.7400,266.9400,231833.8594,6.2000,263.4476,1.7163,1.3101,961,880,91.57
A2012033,2012-02-02,MOD21A2,LST_Day_1KM,255.5800,264.7600,179252.6719,9.1800,259.4105,2.9251,1.7103,961,691,71.90
A2012041,2012-02-10,MOD21A2,LST_Day_1KM,258.3200,264.9000,246166.9062,6.5800,261.6014,0.8812,0.9387,961,941,97.92
A2012049,2012-02-18,MOD21A2,LST_Day_1KM,265.0600,278.0200,144173.5156,12.9600,273.0559,3.2214,1.7948,961,528,54.94
A2012057,2012-02-26,MOD21A2,LST_Day_1KM,275.3000,285.3200,267099.3750,10.0200,280.5666,2.7296,1.6522,961,952,99.06
A2012065,2012-03-05,MOD21A2,LST_Day_1KM,273.4800,281.3400,264825.4375,7.8600,277.5948,1.6277,1.2758,961,954,99.27
A2012073,2012-03-13,MOD21A2,LST_Day_1KM,279.9400,294.4200,277119.2188,14.4800,288.9669,3.3247,1.8234,961,959,99.79
A2012081,2012-03-21,MOD21A2,LST_Day_1KM,284.3600,295.2000,279431.0938,10.8400,291.0741,2.9555,1.7192,961,960,99.90
A2012089,2012-03-29,MOD21A2,LST_Day_1KM,285.3000,299.3600,276649.9375,14.0600,295.5662,2.6761,1.6359,961,936,97.40
A2012097,2012-04-06,MOD21A2,LST_Day_1KM,280.1800,296.7200,278431.5938,16.5400,289.7311,6.1023,2.4703,961,961,100.00
A2012105,2012-04-14,MOD21A2,LST_Day_1KM,283.4000,302.3800,256712.4062,18.9800,294.7330,8.5898,2.9308,961,871,90.63
A2012113,2012-04-22,MOD21A2,LST_Day_1KM,294.1200,308.2600,291030.5312,14.1400,302.8413,3.4113,1.8470,961,961,100.00
A2012121,2012-04-30,MOD21A2,LST_Day_1KM,299.0800,312.3400,292668.2500,13.2600,304.5455,4.5548,2.1342,961,961,100.00
A2012129,2012-05-08,MOD21A2,LST_Day_1KM,289.9600,305.4600,287034.1562,15.5000,298.6828,5.2226,2.2853,961,961,100.00
A2012137,2012-05-16,MOD21A2,LST_Day_1KM,292.0000,308.6800,289093.8438,16.6800,300.8260,7.1221,2.6687,961,961,100.00
A2012145,2012-05-24,MOD21A2,LST_Day_1KM,288.9400,315.4800,273045.7812,26.5400,300.3804,13.8174,3.7172,961,909,94.59
A2012153,2012-06-01,MOD21A2,LST_Day_1KM,284.0800,303.0400,232681.2969,18.9600,293.7895,8.3115,2.8830,961,792,82.41
A2012161,2012-06-09,MOD21A2,LST_Day_1KM,297.5400,312.9000,292185.4375,15.3600,304.0431,6.2376,2.4975,961,961,100.00
A2012169,2012-06-17,MOD21A2,LST_Day_1KM,298.7800,312.8000,292669.5938,14.0200,304.5469,5.6879,2.3849,961,961,100.00
A2012177,2012-06-25,MOD21A2,LST_Day_1KM,292.3600,312.4200,290373.4688,20.0600,302.1576,12.3164,3.5095,961,961,100.00
A2012185,2012-07-03,MOD21A2,LST_Day_1KM,298.6200,316.4000,294254.4375,17.7800,306.1961,8.7085,2.9510,961,961,100.00
A2012193,2012-07-11,MOD21A2,LST_Day_1KM,281.8000,451.5000,293757.5312,169.7000,306.6363,150.4479,12.2657,961,958,99.69
A2012201,2012-07-19,MOD21A2,LST_Day_1KM,293.4200,309.3600,287999.8125,15.9400,299.6876,6.9040,2.6276,961,961,100.00
A2012209,2012-07-27,MOD21A2,LST_Day_1KM,297.8800,312.3000,291704.7500,14.4200,304.4935,6.5498,2.5593,961,958,99.69
A2012217,2012-08-04,MOD21A2,LST_Day_1KM,295.5800,309.8800,291447.2500,14.3000,303.2750,12.0336,3.4689,961,961,100.00
A2012225,2012-08-12,MOD21A2,LST_Day_1KM,282.8600,310.7600,290366.6875,27.9000,302.1506,11.5187,3.3939,961,961,100.00
A2012233,2012-08-20,MOD21A2,LST_Day_1KM,292.2800,308.2600,292168.7812,15.9800,304.0258,3.2216,1.7949,961,961,100.00
A2012241,2012-08-28,MOD21A2,LST_Day_1KM,276.1400,306.1600,287767.6250,30.0200,300.0705,6.1448,2.4789,961,959,99.79
A2012249,2012-09-05,MOD21A2,LST_Day_1KM,294.1800,306.6000,288983.0000,12.4200,300.7107,5.5641,2.3588,961,961,100.00
A2012257,2012-09-13,MOD21A2,LST_Day_1KM,292.3600,300.1600,284799.7188,7.8000,296.3577,1.6153,1.2709,961,961,100.00
A2012265,2012-09-21,MOD21A2,LST_Day_1KM,283.3200,299.6600,282415.1562,16.3400,293.8763,4.5717,2.1382,961,961,100.00
A2012273,2012-09-29,MOD21A2,LST_Day_1KM,288.1400,295.9200,281278.4375,7.7800,292.6935,1.5706,1.2532,961,961,100.00
A2012281,2012-10-07,MOD21A2,LST_Day_1KM,279.4000,290.1800,274828.2188,10.7800,286.5779,1.4901,1.2207,961,959,99.79
A2012289,2012-10-15,MOD21A2,LST_Day_1KM,288.0400,324.7000,279550.1562,36.6600,290.8951,3.0596,1.7492,961,961,100.00
A2012297,2012-10-23,MOD21A2,LST_Day_1KM,275.0400,283.2600,33272.5938,8.2200,279.6016,3.5982,1.8969,961,119,12.38
A2012305,2012-10-31,MOD21A2,LST_Day_1KM,257.7800,282.3400,107072.1406,24.5600,277.3890,22.0409,4.6948,961,386,40.17
